Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Price
434,TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors,50,7,2000,82735,Petrol,97,1,Black,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,10950
435, TOYOTA Corolla 1.6 LB LINEA SOL 4/5-Doors,54,3,2000,81905,Petrol,110,1,Green,0,1600,5,4,5,19,1105,0,1,6,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,10950
436,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors,49,8,2000,80320,Petrol,110,1,Silver,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,11290
437,TOYOTA Corolla 1.4 VVT-i Linea Sol HB 2/3-Doors,49,8,2000,80090,Petrol,97,1,Silver,0,1400,3,4,5,69,1030,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,10750
438,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,53,4,2000,79800,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10895
439, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,47,10,2000,78785,CNG,110,1,Black,0,1600,5,4,5,197,1119,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,11500
440, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,48,9,2000,78600,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,9750
441,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,55,2,2000,77780,Petrol,110,0,Red,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10250
442,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,49,8,2000,77648,Petrol,110,0,Red,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,12500
443, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,54,3,2000,77270,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,11950
444,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,50,7,2000,76167,Petrol,97,1,Blue,0,1400,5,4,5,85,1060,1,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,10750
445, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,46,11,2000,75249,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,11450
446,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,54,3,2000,75231,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,11950
447,TOYOTA Corolla 1.6 G6 HB 2/3-Doors,48,9,2000,75045,Petrol,110,1,Silver,0,1600,3,4,6,85,1055,0,0,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,11750
448, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA AUT4 4/5-Doors,50,7,2000,74849,Petrol,110,1,Red,1,1600,4,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,10950
449, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,55,2,2000,74715,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,11950
450, TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,49,8,2000,74656,Diesel,69,0,Silver,0,1900,3,4,5,185,1105,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,10995
451,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,56,1,2000,74500,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11450
452, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,49,8,2000,74494,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8900
453,TOYOTA Corolla 1.6 4/5-Doors,50,7,2000,73634,Petrol,110,0,Blue,0,1587,5,4,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10500
454,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,47,10,2000,73403,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,11750
455, TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors,49,8,2000,73175,Petrol,97,1,Silver,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,11450
456,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,52,5,2000,73000,Petrol,110,0,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,12000
457,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors,50,7,2000,72242,Petrol,110,0,Blue,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,11950
458, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,53,4,2000,72000,Petrol,97,1,Green,0,1400,3,4,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,9850
459, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,54,3,2000,71725,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,10950
460,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,54,3,2000,71276,Petrol,110,0,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,10950
461,TOYOTA Corolla 1.9 D Linea Terra 2/3-Doors,50,7,2000,70440,Diesel,69,1,Green,0,1900,3,4,5,185,1105,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,8695
462,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,53,4,2000,70239,Petrol,110,0,Blue,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,10990
463,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,55,2,2000,69813,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,9500
464, TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,49,8,2000,69659,Petrol,86,0,Red,0,1300,3,4,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,11950
465,TOYOTA Corolla 1.4 16V VVT I LIFTB SOL 4/5-Doors,46,11,2000,69574,Petrol,97,0,Blue,0,1400,5,4,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,10750
466, TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors,47,10,2000,69000,Diesel,69,1,Blue,0,1900,5,4,5,185,1140,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8750
467,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,49,8,2000,68565,Petrol,110,1,Blue,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,8750
468,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,55,2,2000,68520,Diesel,72,1,Red,0,2000,3,4,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,11450
469,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,46,11,2000,68414,Petrol,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,9950
470,TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen,56,1,2000,66777,Petrol,110,0,Red,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,11950
471, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,52,5,2000,66527,Petrol,110,1,Blue,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,13950
472, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 4/5-Doors,54,3,2000,66063,Petrol,110,1,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,11250
473,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,50,7,2000,65471,Petrol,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10900
474,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,56,1,2000,65400,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9750
475,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,52,5,2000,65170,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,9950
476,TOYOTA Corolla 1.6 sol lb 4/5-Doors,56,1,2000,65000,Petrol,110,1,Silver,0,1600,5,4,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11950
477,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,48,9,2000,64193,Petrol,110,1,Grey,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10450
478,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,54,3,2000,64000,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,8950
479,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,54,3,2000,63792,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,10250
480,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,53,4,2000,63635,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,9930
481, TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,54,3,2000,63135,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,10500
482,TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors,54,3,2000,63123,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,11950
483,TOYOTA Corolla 1.9 D Wagon Stationwagen,48,9,2000,63000,Diesel,69,1,Silver,0,1900,5,4,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,11500
484,TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors,55,2,2000,63000,Petrol,110,0,Green,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,11500
485,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,54,3,2000,62987,Petrol,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,11450
486, TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,56,1,2000,62751,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,9900
487,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,54,3,2000,62519,Petrol,97,0,Black,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,9500
488, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,50,7,2000,62280,Petrol,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,10500
489, TOYOTA Corolla 1.6 VVTI Linea Terra liftback 4/5-Doors,50,7,2000,61672,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,10750
490,TOYOTA Corolla LIFTBACK 1.9 D Linea Terra 4/5-Doors,54,3,2000,61000,Diesel,69,0,White,0,2000,5,4,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,8950
491, TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,56,1,2000,61000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,12000
492,TOYOTA Corolla ! 1.6-16v vvt-i sol airco sedan 4/5-Doors,53,4,2000,60558,Petrol,110,1,Blue,0,1600,4,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9940
493, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,47,10,2000,60348,Petrol,110,0,Green,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,10950
494, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,54,3,2000,60239,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,10750
495, TOYOTA Corolla 1.4 VVTI Linea Terra 2/3-Doors,51,6,2000,59000,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,9799
496,TOYOTA Corolla 1.4 VVT-i Linea Luna liftback 4/5-Doors,51,6,2000,58761,Petrol,97,0,Silver,0,1300,5,4,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,11750
497,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,54,3,2000,58745,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,11950
498,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,52,5,2000,58596,Petrol,110,1,Blue,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,11250
499, TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,54,3,2000,58530,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,11750
500,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,55,2,2000,58377,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,10950
501, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,56,1,2000,58142,Petrol,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,11250
502,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,53,4,2000,57948,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,9950
503,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,51,6,2000,57645,Petrol,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,9700
504, TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors,47,10,2000,57500,Petrol,110,1,Red,0,1600,4,4,5,19,1105,0,0,3,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,11950
505, TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,53,4,2000,57475,Petrol,110,0,White,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,9900
506,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,55,2,2000,56743,Petrol,110,0,Black,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,9990
507, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,48,9,2000,56675,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,9475
508,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,54,3,2000,55877,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11500
509,TOYOTA Corolla 1.6 VVTI Linea Sol Sedan 4/5-Doors,53,4,2000,55500,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,12,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,11950
510, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,55,2,2000,54900,Petrol,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11500
511,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,50,7,2000,54465,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10500
512, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,46,11,2000,53700,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,10900
513, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,52,5,2000,53561,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,11700
514,TOYOTA Corolla 1.6 16v Liftback Linea So 4/5-Doors,51,6,2000,53408,Petrol,110,1,Green,0,1600,5,4,5,85,1080,0,0,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,11900
515, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,51,6,2000,53268,Petrol,110,1,Red,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,13950
516, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,49,8,2000,53116,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,10950
517,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,56,1,2000,52448,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,10500
518,TOYOTA Corolla 1.4 HB LINEA TERRA 2/3-Doors,55,2,2000,52149,Petrol,97,1,Grey,0,1400,3,4,5,19,1085,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,10750
519,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,55,2,2000,52141,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,11950
520,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,56,1,2000,52000,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10000
521, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,48,9,2000,50967,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10495
522,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,50,7,2000,50400,Petrol,110,0,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,11450
523, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,54,3,2000,50000,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,9400
524,TOYOTA Corolla 1.3 G6 liftback 4/5-Doors,51,6,2000,50000,Petrol,86,1,Violet,0,1300,5,4,5,69,1045,1,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,11950
525,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,53,4,2000,49969,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,9650
526, TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,49,8,2000,49568,Petrol,110,1,Grey,0,1600,3,4,5,19,1105,0,1,3,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,18950
527, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,51,6,2000,49473,Petrol,110,0,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,11450
528,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,52,5,2000,49432,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,10250
529,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,48,9,2000,49417,Petrol,110,1,Red,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,11450
530,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,54,3,2000,49366,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9950
531, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,56,1,2000,48731,Petrol,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,10500
532,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,54,3,2000,48370,Petrol,110,1,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,13750
533,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,48,9,2000,48071,Petrol,97,0,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,9950
534,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,54,3,2000,47852,Petrol,110,1,Red,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,10250
535, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,54,3,2000,47768,Petrol,110,0,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,10850
536, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,52,5,2000,47689,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,11895
537,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,53,4,2000,47451,Petrol,110,1,Black,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,12950
538,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,50,7,2000,47219,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,11950
539, TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,56,1,2000,47211,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10750
540, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,54,3,2000,46856,Petrol,97,0,Red,0,1400,5,4,5,85,1060,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,9550
541, TOYOTA Corolla 1.3 Linea Terra liftback 4/5-Doors,56,1,2000,46500,Petrol,86,0,Black,0,1300,5,4,5,69,1035,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10950
542,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,52,5,2000,46449,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,11750
543, TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,47,10,2000,46391,Petrol,110,0,Black,0,1600,5,4,5,85,1075,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,10950
544,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,54,3,2000,46230,Petrol,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,12450
545, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,52,5,2000,46029,Petrol,110,1,Grey,0,1600,4,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,10500
546, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,50,7,2000,46000,Petrol,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,10900
